ID	Name
ACGALtly	N-acetyl-galactosamine lysosomal efflux
ACGAMtly	N-acetyl-glucosamine lysosomal efflux
ACGBGBSIDEtg	acgbgbside hs intracellular transport
ACGBGBSIDEtl	acgbgbside hs intracellular transport
ACHtn	Acetylcholin transport, nuclear trhough pores
ACHVESSEC	Acetylcholine secretion via secretory vesicle (ATP driven)
ACN13ACNGALGBSIDEte	acn13acngalgbside hs transport
ACN13ACNGALGBSIDEtg	acn13acngalgbside hs intracellular transport
ACN23ACNGALGBSIDEte	acn23acngalgbside transport
ACN23ACNGALGBSIDEtg	acn23acngalgbside intracellular transport
ACNACNGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
ACNACNGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
ACNACNGALGBSIDEte	acnacngalgbside hs transport
ACNACNGALGBSIDEtg	acnacngalgbside hs intracellular transport
ACNAMlt	N-acetylneuraminate transport into lysososme
ACNAMtn	N-acetylneuraminate nuclear import
ACNGALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
ACRNtm	O-acetylcarnintine transport into mitochondria via diffusion
ACt2m	acetate mitochondrial transport via proton symport
ACt2r	acetate reversible transport via proton symport
ACtg	acetate transport, Golgi apparatus
ADEt	adenine reversible transport, cytosol
ADEtl	adenine facilated transport from lysosome
ADHAPtx	intracellular transport (peroxisome)
ADNt	adenosine facilated transport in cytosol
ADNt4	adenosine transport (Na/Adn cotransport)
ADNtl	adenosine facilated transport from lysosome
ADNtm	adenosine facilated transport in mitochondria
ADPRIBt	ADPribose transport
ADPtx	ADP transporter, peroxisomal
ADRNCOAtx	fatty acid intracellular transport
ADRNCRNt	transport into the mitochondria (carnitine)
ADRNLPVESSEC	Adrenaline secretion via secretory vesicle (ATP driven)
ADRNt	fatty acid transport via diffusion
AFLATOXINte	xenobiotic transport
AGPex	alkyl glycerol phosphate transport
AHANDROSTANGLCte	glucuronidated compound transport
AHANDROSTANGLCtr	glucuronidated compound transport
AHCYStn	S-adenosyl-L-homocysteine nuclear transport
AHCYStr	S-Adenosyl-L-homocysteine intracellular diffusion
AK2LGCHOLt	1-alkyl 2-acylglycerol 3-phosphocholine transport
AKGMALtm	alpha-ketoglutarate/malate transporter
AKGt4_3	AKG transport via sodium symport
AKGtp	AKG transporter, peroxisome
ALAASNNaEx	L-alanine/L-asparagine Na-dependent exchange (Ala-L in)
ALACYSNaEx	L-alanine/L-cysteine Na-dependent exchange (Ala-L in)
ALADGLNexR	L-alanine/glutamine reversible exchange
ALADGLYexR	D-alanine/glycine reversible exchange
ALAGLNexR	L-alanine/glutamine reversible exchange
ALAGLNNaEx	L-alanine/L-glutamine Na-dependent exchange (Ala-L in)
ALAGLYexR	L-alanine/glycine reversible exchange
ALASERNaEx	L-alanine/L-serine Na-dependent exchange (Ala-L in)
ALAt2r	L-alanine reversible transport via proton symport
ALAt2rL	L-alanine reversible transport via proton symport (lysosome)
ALAt4	Alanine-Sodium symporter
ALATHRNaEx	L-alanine/L-threonine Na-dependent exchange (Ala-L in)
ALAtN1	Alanine transport (Na, H coupled)
ALDSTRNte	aldosterone transport
ALDSTRNtm	aldosterone intracellular transport
AMETr	S-Adenosyl-L-methionine intracellular diffusion
AMETt2m	S-Adenosyl-L-methionine reversible transport, mitochondrial
AMETtn	S-adenosyl-L-methionine nuclear transport
AMPtp	AMP transporter, peroxisome
AMPtr	AMP transporter, endoplasmic reticulum
ANDRSTRNGLCte	glucuronidated compound transport
ANDRSTRNGLCtr	glucuronidated compound transport (ER)
ANDRSTRNte	androsterone transport
ANDRSTRNtr	androsterone intracellular transport
ANTIPYRENEte	xenobiotic transport
APNNOXte	xenobiotic transport
APPNNte	xenobiotic transport
APRGSTRNte	hydroxyprogesterone transport
AQCOBALt	Aquacob(III)alamin uptake
ARAB_Lt	L-arabinoase extracellular transport
ARACHCOAtx	fatty acid intracellular transport
ARACHCRNt	carnitine/acylcarnitine translocase
ARACHDCOAtx	fatty acid intracellular transport
ARACHDt2	fatty acid transport via diffusion
ARACHDtr	intracellular transport
ARACHt	arachidate transport by FAT
ARGLYSex	Arginine/Lysine exchanger (Arg in)
ARGt4	L-arginine transport in via sodium symport
ARGtiDF	L-arginine transport via diffusion (extracellular to cytosol)
ARGtm	arginine mitochondrial transport via ornithine carrier
ARTFR12	R group artificial flux (C16:1)
ASCBt	L-ascorbate transport via facilitated diffusion
ASCBt4	L-ascorbate transport via proton symport
ASNALANaEx	L-alanine/L-asparagine Na-dependent exchange (Asn-L in)
ASNCYSNaEx	L-cysteine/L-asparagine Na-dependent exchange (Asn-L in)
ASNGLNNaEx	L-glutamine/L-asparagine Na-dependent exchange (Asn-L in)
ASNSERNaEx	L-serine/L-asparagine Na-dependent exchange (Asn-L in)
ASNt4	L-asparagine transport in via sodium symport
ASNTHRNaEx	L-threonine/L-asparagine Na-dependent exchange (Asn-L in)
ASNtm	L-asparagine transport, mitochondrial
ASNtN1	Asparagine transport (Na, H coupled)
Asn_X_Ser_Thrtr	Asn-X-Ser/Thr transport (from ER to lysosome)
ASPDt6	D-aspartate transport via Na, H symport and K antiport
ASPDxt	D-aspartate transport, peroxisomal
ASPGLUm	aspartate-glutamate mitochondrial shuttle
ASPt6	L-aspartate transport via Na, H symport and K antiport
ATP1ter	ADP/ATP transporter, endoplasmic reticulum
ATP2ter	AMP/ATP transporter, endoplasmic reticulum
ATPasel	V-type ATPase, H+ transporting, lysosomal
ATPS4m	ATP synthase (four protons for one ATP)
ATPtm	ADP/ATP transporter, mitochondrial
ATPtn	ATP diffusion in nucleus
ATPtx	ATP transporter, peroxisomal
AVITE1t	vitamin E transport by SCARB1
AVITE2t	alpha-tocotrienol (Vit. E) transport
BALAtmr	Beta-alanine reversible mitochondrial transport (diffusion)
BALAVECSEC	B-alanine secretion via secretory vesicle (ATP driven)
BHBt	(R)-3-Hydroxybutanoate transport via H+ symport
BHBtm	(R)-3-Hydroxybutanoate mitochondrial transport via H+ symport
BILDGLCURt	bilirubin beta-diglucuronide transport via bicarbonate countertransport
BILDGLCURte	bilirubin beta-diglucuronide transport MDR
BILDGLCURtr	glucuronidated compound transport
BILGLCURt	bilirubin monoglucuronide transport via bicarbonate countertransport
BILGLCURte	bilirubin monoglucuronide transport MDR
BILGLCURtr	glucuronidated compound transport
BILIRUBt2	bilirubin transport via bicarbonate countertransport
BILIRUBtr	lipid, flip-flop intracellular transport
BIOCYTtn	biocytin transport, nuclear
BTNt2	Biotin reversible transport via proton symport
BTNt2m	Biotin reversible transport via proton symport, mitochondria
BTNt3i	Biotin transport via sodium symport
BTNt4i	Biotin uptake (antiport)
BTNtn	Biotin transport, nuclear
BUTt2m	Butyrate mitochondrial transport via proton symport, reversible
BUTt2r	Butyrate transport via proton symport, reversible
BVITEt	beta-Tocopherol (Vit. E) transport
BZt	benzoate transport (diffusion)
BZtr	Benzene transporter, endoplasmic reticulum
C160CRNt	carnitine/acylcarnitine translocase
C161CRN2t	C161 transport into the mitochondria
C161CRNt	C161 transport into the mitochondria
C180CRNt	carnitine/acylcarnitine translocase
C204CRNt	arachidonic acid transport into the mitochondria
C226COAtx	fatty acid intracellular transport
C226CRNt	C226 transport into the mitochondria
CAATPS	Ca ATPase
CAMPt	cAMP transport (ATP-dependent)
CAROtr	beta-carotene transport via diffusion
CARVEOLte	xenobiotic transport
CAt7r	calcium / sodium antiporter (1:3), reversible
CBL2tm	Cob(II)alamine transport, mitochondrial
CBPter	carbamoyl phosphate transport, endoplasmic reticulum
CDPDAGtm	intracellular transport
CERT1gt	ceramide transport protein
CERT1rt	ceramide transport protein
CERT2gt	ceramide transport protein
CERT2rt	ceramide transport protein
CGLYt3_2_	Cys-Gly transport in via proton symport
CGMPt	cGMP transport (ATP-dependent)
CHLtm	choline transport via diffusion (cytosol to mitochondria)
CHOLATEt	cholate transport via bicarbonate countertransport
CHOLATEt2	cholate transport via sodium cotransport
CHOLATEt3	ABC bile acid transporter
CHOLPtg	choline phosphate intracellular transport
CHOLPtl	choline phosphate intracellular transport
CHOLt4	choline, sodium cotransport
CHOLtg	choline intracellular transport
CHOLtn	Choline transport, nuclear through pores
CHOLtr	choline intracellular transport
CHOLtu	Choline uniport
CHSTEROLt	cholesterol efflux (ATP depedent)
CHSTEROLt1	cholesterol intracellular transport
CHSTEROLt2	cholesterol intracellular transport
CHSTEROLt3	cholesterol intracellular transport
CHSTEROLtg	cholesterol efflux (ATP depedent), golgi
CITRtm	citrulline mitochondrial transport via proton antiport
CITt4_2	citrate transport via sodium symport
CITtam	citrate transport, mitochondrial
CITtbm	citrate transport, mitochondrial
CLFORtex	chloride transport via formate countertransport
CLHCO3tex2	chloride transport via bicarbonate countertransport (2:1)
CLI2tex	chloride transport via iodide countertransport
CLOHtex2	chloride transport via hydroxide countertransport (2:1)
CLOXAtex2	chloride transport via oxalate countertransport (2:1)
CLPNDCOAtx	fatty acid intracellular transport
CLPNDCRNt	transport into the mitochondria (carnitine)
CLPNDt	fatty acid transport via diffusion
CMPACNAtg	CMP-Sia Golgi transport via CMP antiport
CMPACNAtn	CMP-Sia nuclear export
CO2t	CO2 transporter via diffusion
CO2ter	CO2 endoplasmic reticular transport via diffusion
CO2tg	CO2 Golgi transport
CO2tm	CO2 transport (diffusion), mitochondrial
CO2tn	CO2 nuclear transport via diffusion
CO2tp	CO2 peroxisomal transport
COAtg	CoA transport in Golgi via diffusion
COAtl	CoA transport in lysosome via diffusion
COAtm	CoA transporter
COAtn	coenzyme A transport, nuclear
COAtp	coenzyme A transport, peroxisomal
COAtr	COA transporter, endoplasmic reticulum
COt	CO transporter via diffusion
COUMARINte	xenobiotic transport
CREATt4_2_r	Creatine transport (sodium symport) (2:1)
CREATtmdiffir	Creatine transport to/from mitochondria via diffusion
CRMPte	crmp hs transport
CRNCAR3tp	carnitine-propcarnitine carrier, peroxisomal
CRNCARtp	carnitine-acetylcarnitine carrier, peroxisomal
CRNt	L-carnitine reversible transport
CRNtHa	L-carnitine outward transport (H+ antiport)
CRNtim	L-carnitine transport out of mitochondria via diffusion
CRNtuNa	L-carnitine inward transport by Na+ symport
CRNtx	carnitine transport peroxisome to mitochondria
CRTSLt	cortisol transport
CRTSLtm	cortisol intracellular transport
CRTSLtr	cortisol intracellular transport
CRTSTRNt	corticosterone  transport
CRTSTRNtm	corticosterone intracellular transport
CRTSTRNtr	corticosterone intracellular transport
CRVNCtr	fatty acid transport via diffusion
CSNt	cytosine transport via facilated diffusion
CSPG_At	chondroitin sulfate A transport, golgi to extracellular
CSPG_Atly	chondroitin sulfate A transport, extracellular to lysosome
CSPG_Bt	chondroitin sulfate B transport, golgi to extracellular
CSPG_Btly	chondroitin sulfate B transport, extracellular to lysosome
CSPG_Ct	chondroitin sulfate C transport, golgi to extracellular
CSPG_Ctly	chondroitin sulfate C transport, extracellular to lysosome
CSPG_Dt	chondroitin sulfate D transport, golgi to extracellular
CSPG_Dtly	chondroitin sulfate D transport, extracellular to lysosome
CSPG_Et	chondroitin sulfate E transport, golgi to extracellular
CSPG_Etly	chondroitin sulfate E transport, extracellular to lysosome
CTPtn	CTP diffusion in nucleus
CYANt	Cyanide transport via diffusion (extracellular to cytosol)
CYANtm	Cyanide transport via diffusion (mitochondrial)
CYOOm2	cytochrome c oxidase, mitochondrial Complex IV
CYOR_u10m	ubiquinol-6 cytochrome c reductase, Complex III
CYSALANaEx	L-alanine/L-cysteine Na-dependent exchange (Cys-L in)
CYSASNNaEx	L-cysteine/L-asparagine Na-dependent exchange (Cys-L in)
CYSGLNNaEx	L-cysteine/L-glutamine Na-dependent exchange (Cys-L in)
CYSGLUexR	L-cysteine/L-glutamine reversible exchanger
CYSGLYexR	L-cysteine/glycine reversible exchanger
CYSSERNaEx	L-serine/L-cysteine Na-dependent exchange (Cys-L in)
CYStec	L-cysteine transport via diffusion (extracellular to cytosol)
CYSTGLUex	L-cystine/L-glutamate exchanger
CYSTHRNaEx	L-cysteine/L-threonine Na-dependent exchange (Cys-L in)
CYSTSERex	L-cystine/glycine exchanger (cystine in)
CYTDt	cytidine facilated transport in cytosol
CYTDt4	cytidine transport in via sodium symport
CYTDtl	Cytidine facilated transport from lysosome
CYTDtm	cytidine facilated transport in mitochondria
CYTDtn	cytidine  transport in nucleus
D_3AIBt	D-3-amino-isobutyrate transport
DADNt4	deoxyadenosine transport via diffusion
DAG_HSter	diacylglycerol ER export
DAGt	diacylglycerol transport
DALAt2r	D-alanine transport via proton symport
DALAt2rL	D-alanine transport via proton symport (lysosome)
DALAxt	D-Alanine transport to perixosome
DATPtn	dATP diffusion in nucleus
DCSPTN1COAtx	fatty acid intracellular transport
DCSPTN1CRNt	transport into the mitochondria (carnitine)
DCSPTN1t	fatty acid transport via diffusion
DCTPtn	dCTP diffusion in nucleus
DCYTt	deoxycytidine transport via diffusion
DEBRISOQUINEt	debrisoquine uniport
DECDPtm	lipid, flip-flop intracellular transport
DGCHOLte	bile acid intracellular transport
DGCHOLtx	bile acid intracellular transport
DGSNt	deoyguanosine transport via diffusion
DGSNtm	deoyguanosine transport in mitochondria
DGTPtn	dGTP diffusion in nucleus
DHAAt1r	dehydroascorbate transport (uniport)
DHCHOLESTANATEtm	lipid, flip-flop intracellular transport
DHEASt	dehydroepiandrosterone sulfate transport via bicarbonate countertransport
DHEAStr	dheas intracellular transport
DHEAtr	Dehydroepiandrosterone transport
DHFtl	dihydrofolate reversible lysosomal transport
DHFtm	dihydrofolate reversible mitochondrial transport
DHORD9	dihydoorotic acid dehydrogenase (quinone10)
DIDPtn	dIDP nuclear transport
DIGALSGALSIDEte	digalsgalside hs transport
DIGALSGALSIDEtg	digalsgalside hs intracellular transport
DIGALSIDEtg	digalside hs intracellular transport
DIGALSIDEtl	digalside hs intracellular transport
DINt	deoxyinosine transport via diffusion
DITPtn	dITP nuclear transport
D_LACt2	D-lactate transport via proton symport
D_LACtm	D-lactate transport, mitochondrial
DLNLCGCRNt	transport into the mitochondria (carnitine)
DLNLCGt	fatty acid transport via diffusion
DMANTIPYRINEte	xenobiotic transport
DMGtm	dimethylglycine transport via diffusion (cytosol to mitochondria)
DMHPTCRNt	2,6 dimethylheptanoyl crn transport
DMHPTCRNte	2,6 dimethylheptanoyl carnitine transport
DMNONCRNt	4,8 dimethylnonanoyl carnitine transport (mitochondria)
DNADtn	dNAD transport, nuclear trhough pore
DNDPt12m	dADP transport via ADP antiport
DNDPt13m	dADP transport via ATP antiport
DNDPt18m	dUDP transport via ADP antiport
DNDPt19m	dUDP transport via ATP antiport
DNDPt1m	dATP transport via ADP antiport
DNDPt20m	dTDP transport via ATP antiport
DNDPt21m	dTDP transport via ADP antiport
DNDPt22m	dTDP transport via dUDP antiport
DNDPt26m	dCDP transport via dUDP antiport
DNDPt27m	dCDP transport via dTDP antiport
DNDPt29m	dCDP transport via dADP antiport
DNDPt2m	dATP transport via ATP antiport
DNDPt30m	dCDP transport via ADP antiport
DNDPt31m	dCDP transport via ATP antiport
DNDPt32m	dGDP transport via ATP antiport
DNDPt33m	dGDP transport via dUDP antiport
DNDPt34m	dGDP transport via dTDP antiport
DNDPt35m	dGDP transport via dADP antiport
DNDPt36m	dGDP transport via dCDP antiport
DNDPt37m	dUTP transport via dTDP antiport
DNDPt38m	dUTP transport via dUDP antiport
DNDPt39m	dUTP transport via dGDP antiport
DNDPt3m	dATP transport via dCDP antiport
DNDPt40m	dUTP transport via dADP antiport
DNDPt41m	dUTP transport via dCDP antiport
DNDPt42m	dUTP transport via ADP antiport
DNDPt43m	dUTP transport via ATP antiport
DNDPt44m	dTTP transport via ATP antiport
DNDPt45m	dTTP transport via ADP antiport
DNDPt46m	dTTP transport via dUDP antiport
DNDPt47m	dTTP transport via dTDP antiport
DNDPt48m	dTTP transport via dGDP antiport
DNDPt49m	dTTP transport via dADP antiport
DNDPt4m	dATP transport via dUDP antiport
DNDPt50m	dTTP transport via dCDP antiport
DNDPt51m	dCTP transport via dCDP antiport
DNDPt52m	dCTP transport via dUDP antiport
DNDPt53m	dCTP transport via dGDP antiport
DNDPt54m	dCTP transport via dADP antiport
DNDPt55m	dCTP transport via ADP antiport
DNDPt56m	dCTP transport via ATP antiport
DNDPt57m	dGTP transport via ATP antiport
DNDPt58m	dGTP transport via ADP antiport
DNDPt59m	dGTP transport via dADP antiport
DNDPt5m	dATP transport via dTDP antiport
DNDPt60m	dGTP transport via dUDP antiport
DNDPt61m	dGTP transport via dTDP antiport
DNDPt62m	dGTP transport via dGDP antiport
DNDPt63m	dGTP transport via dCDP antiport
DNDPt6m	dATP transport via dGDP antiport
DNDPt7m	dATP transport via dADP antiport
DNDPt8m	dADP transport via dUDP antiport
DNDPt9m	dADP transport via dTDP antiport
DOLGLCP_Lter	Dolichyl beta-D-glucosyl phosphate flippase (liver)
DOLICHOL_Uter	dolichol diffusion, human (uterus)
DOLMANP_Lter	dolichol-phosphate mannose flippase (liver)
DOLP_Uter	dolichol phosphate flippase (uterus)
DOPASFt	Dopamine 3-0-sulfate transport (diffusion)
DOPAt4_2_r	Dopamine reversible transport in via sodium symport (1:2)
DOPAtu	Dopamine uniport
DOPAVESSEC	Dopamine secretion via secretory vesicle (ATP driven)
DPCOAtl	dephospho-CoA transport from lysosome via diffusion
DRIBt	deoxyribose transport via diffusion
DTDPtn	dTDP nuclear transport
DTTPtn	dTTP diffusion in nucleus
DUDPtn	dUDP nuclear transport
DUMPtn	dUMP nuclear transport
DURIt	deoxyuridine transport via diffusion
DURItn	deoxyuridine  transport in nucleus
EAFLATOXINte	xenobiotic transport
EBASTINEOHte	xenobiotic transport
EBASTINEOHtr	xenobiotic transport
EBASTINEte	xenobiotic transport
EBASTINEtr	xenobiotic transport
EICOSTETCRNt	transport into the mitochondria (carnitine)
EICOSTETt	fatty acid transport via diffusion
ELAIDCRNt	transport into the mitochondria (carnitine)
ELAIDt	fatty acid transport via diffusion
ESTRADIOLGLCt	estradiol glucuronide transport via bicarbonate countertransport
ESTRADIOLGLCtr	glucuronidated compound transport
ESTRADIOLt	estradiol transport
ESTRADIOLtr	estradiol intracellular transport
ESTRIOLGLCte	glucuronidated compound transport
ESTRIOLGLCtr	glucuronidated compound transport
ESTRIOLtr	estriol intracellular transport
ESTRONEGLCt	ABC transporter
ESTRONEGLCtr	glucuronidated compound transport
ESTRONESt	estrone 3-sulfate transport via bicarbonate countertransport
ESTRONESt2	estrone-3-sulfate transport via sodium cotransport
ESTRONEtr	estrone intracellular transport
ETOHt	ethanol reversible transport
ETOHtx	ethanol reversible peroxisomal transport
F1Atg	F1alpha transport (from golgi to lysosome)
FADH2tru	FADH2 transporter, endoplasmic reticulum
FADH2tx	FADH2 transporter, peroxisomal
FADtru	FAD transporter, endoplasmic reticulum
FADtx	FAD transporter, peroxisomal
FALDtly	formaldehyde transport via diffusion (lysosomall)
FALDtm	formaldehyde transport via diffusion (mitochondrial)
FATP1t	fatty acid electroneutral transport
FATP2t	fatty acid electroneutral transport
FATP3t	fatty acid electroneutral transport
FATP4t	fatty acid electroneutral transport
FATP5t	fatty acid electroneutral transport
FATP6t	fatty acid electroneutral transport
FATP7t	fatty acid electroneutral transport
FATP8t	fatty acid electroneutral transport
FATP9t	fatty acid electroneutral transport
FE2t	iron (II) transport
FE2tm	iron (II) transport
FOLt2	folate transport via anion exchange
FORMCOAtx	formyl coa transport
FORt2m	formate mitochondrial transport
FORtr	FOR transporter, endoplasmic reticulum
FORtrn	Formate transport, nuclear
FRDPtc	lipid, flip-flop intracellular transport
FRDPtr	lipid, flip-flop intracellular transport
FRUt1r	D-fructose transport in via uniport
FRUt4	D-fructose transport  via sodium cotransport
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUC14GALACGLCGALGLUSIDEte	blood group intracellular transport
FUC14GALACGLCGALGLUSIDEtg	blood group intracellular transport
FUCACGALFUCGALACGLCGALGLUSIDEte	blood group intracellular transport
FUCACGALFUCGALACGLCGALGLUSIDEtg	blood group intracellular transport
FUCACNGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUCACNGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUCACNGALACGLCGALGLUSIDEte	blood group intracellular transport
FUCACNGALACGLCGALGLUSIDEtg	blood group intracellular transport
FUCFUC12GAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUCFUC12GAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUCFUCGALACGLCGALGLUSIDEte	blood group intracellular transport
FUCFUCGALACGLCGALGLUSIDEtg	blood group intracellular transport
FUCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
FUCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
FUCGALFUCGALACGLCGALGLUSIDEte	blood group intracellular transport
FUCGALFUCGALACGLCGALGLUSIDEtg	blood group intracellular transport
FUCGALGBSIDEte	fucgalgbside hs transport
FUCGALGBSIDEtg	fucgalgbside hs intracellular transport
FUCtly	L-fucose efflux from lysosome
FUMSO3tm	Fumarate:sulfite antiport, mitochondrial
FUMSO4tm	Fumarate:sulfate antiport, mitochondrial
FUMtm	fumarate transport, mitochondrial
FUMTSULtm	Fumarate:thiosulfate antiport, mitochondrial
G1M6MASNB1terg	g1m6masnB1 endoplasmic reticulum to Golgi transport
G1M7MASNBterg	g1m7masnC endoplasmic reticulum to Golgi transport
G1M7MASNCterg	g1m7masnC endoplasmic reticulum to Golgi transport
G1M8MASNterg	g1m8masn transport from endoplasmic reticulum to Golgi apparatus
G2M8MASNterg	g2m8masn transport from endoplasmic reticulum to Golgi apparatus
G3M8MASNterg	g3m8masn transport from endoplasmic reticulum to Golgi apparatus
G3PD2m	glycerol-3-phosphate dehydrogenase (FAD), mitochondrial
G6Pter	glucose 6-phosphate endoplasmic reticular transport via diffusion
GABAVESSEC	GABA secretion via secretory vesicle (ATP driven)
GACPAILter	glucosaminyl-acylphosphatidylinositol ER flippase
GALACGLCGALGBSIDEte	galacglcgalgbside hs transport
GALACGLCGALGBSIDEtg	galacglcgalgbside hs intracellular transport
GALFUC12GAL14ACGLCGALGLUSIDEte	blood group intracellular transport
GALFUC12GAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte	blood group intracellular transport
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg	blood group intracellular transport
GALGALGALTHCRMte	galgalgalthcrm hs transport
GALGALGALTHCRMtg	galgalgalthcrm hs intracellular transport
GALGLUSIDEtg	galgluside hs intracellular transport
GALGLUSIDEtl	galgluside hs intracellular transport
GALSIDEtg	galactocerebroside intracellular transport
GALSIDEtl	galactocerebroside intracellular transport
GALt1r	galactose transport (uniport)
GALt2_2	D-galactose transport  via proton symport
GALt4	galactose transport via sodium symport
GALtly	galactose efflux from lysosome
GAMt1r	glucosamine transport (uniport)
GBSIDEte	globoside transport
GBSIDEtl	globoside intracellular transport
GCHOLAt	glycocholate transport via bicarbonate countertransport
GCHOLAt2	glycocholate transport via sodium cotransport
GCHOLAt3	ABC bile acid transporter
GCHOLAte	bile acid intracellular transport
GCHOLAtx	bile acid intracellular transport
GD1B2te	gd1b2 hs transport
GD1B2tg	gd1b2 hs intracellular transport
GD1Cte	gd1c hs  transport
GD1Ctg	gd1c hs  intracellular transport
GDPFUCtg	GDPFuc Golgi transport via CMP antiport
GDPtg	GDP intracellular transport
GGLUCT	gamma-glutamylcyclotransferase
GLACter	D-glucurono-6,3-lactone transport, endoplasmic reticulum
GLCMter	glucose transport via membrane vesicle
GLCt2_2	D-glucose transport in via proton symport
GLCt4	glucose transport via sodium symport
GLCter	glucose transport, endoplasmic reticulum
GLCtg	glucose transport, Golgi apparatus
GLCtly	glucose efflux from lysosome
GLCURter	glucuronate endoplasmic reticular transport
GLCURtly	glucuronate transport into lysososme
GLNALANaEx	L-alanine/L-glutamine Na-dependent exchange (Gln-L in)
GLNASNNaEx	L-glutamine/L-asparagine Na-dependent exchange (Gln-L in)
GLNCYSNaEx	L-cysteine/L-glutamine Na-dependent exchange (Gln-L in)
GLNSERNaEx	L-serine/L-glutamine Na-dependent exchange (Gln-L in)
GLNt4	L-glutamine reversible transport via sodium symport
GLNTHRNaEx	L-threonine/L-glutamine Na-dependent exchange (Gln-L in)
GLNtm	L-glutamine transport via electroneutral transporter
GLNtN1	Glutamine transport (Na, H coupled)
GLUt2m	L-glutamate reversible transport via proton symport, mitochondrial
GLUt6	Glutamate transport via Na, H symport and K antiport
GLUt7l	Glutamate transport, lysosomal
GLUtr	intracellular transport
GLUVESSEC	L-glutamate secretion via secretory vesicle (ATP driven)
GLXtm	glyoxylate transport, mitochondrial
GLXtp	glyoxylate transport, peroxisomal
GLYBt4_2_r	Betaine transport (sodium symport) (2:1)
GLYBtm	Glycine betaine transport via diffusion (mitochondria to cytosol)
GLYCLTtp	glycolate transport into peroxisome
GLYC_St	L-glycerate export
GLYCtm	glycerol transport
GLYt2r	glycine reversible transport via proton symport
GLYt2rL	glycine reversible transport via proton symport (lysosome)
GLYt4	glycine transport via sodium symport
GLYt7_211_r	glycine reversible transport via sodium and chloride symport (2:1:1)
GLYtm	glycine passive transport to mitochondria
GLYtp	glycine passive transport to peroxisome
GLYVESSEC	Glycine secretion via secretory vesicle (ATP driven)
GMPtg	GMP transport (Golgi)
GMPtn	GMP nuclear transport
GP1CALPHAte	gp1calpha hs transport
GP1CALPHAtg	gp1calpha hs intracellular transport
GP1Cte	gp1c hs transport
GP1Ctg	gp1c hs intracellular transport
GQ1BALPHAte	gq1balpha hs transport
GQ1BALPHAtg	gq1balpha hs intracellular transport
GQ1Bte	gq1b hs transport
GQ1Btg	gq1b hs intracellular transport
GSNt	guanosine facilated transport in cytosol
GSNtl	guanosine facilated transport from lysosome
GSNtm	guanosine facilated transport in mitochondria
GT1Ate	gt1a hs transport
GT1Atg	gt1a hs intracellular transport
GTHRDt	Glutathione transport into mitochondria
GTHRDtr	glutathione transport via diffusion
GTMLTe	g-glutamyltransferase (e)
GTPtn	GTP diffusion in nucleus
GUAt	Guanine transport
GULLACter	gulonolactone endoplasmic reticular transport
GULNter	L-gulonate endoplasmic reticular export
H2O2t	hydrogen peroxide transport via diffusion
H2O2tly	hydrogen peroxide lysosomal transport via diffusion
H2O2tm	hydrogen peroxide mitochondrial transport
H2O2tn	hydrogen peroxide nuclear transport
H2O2tp	hydrogen peroxide peroxisomal transport via diffusion
H2Ot	H2O transport via diffusion
H2Oter	H2O endoplasmic reticulum transport
H2Otg	H2O transport, Golgi apparatus
H2Otly	H2O transport, lysosomal
H2Otm	H2O transport, mitochondrial
H2Otn	H2O transport, nuclear
H2Otp	H2O transport, peroxisomal
HAS1	hyaluronan synthase
HAS2	hyaluronan synthase
HAtly	hyaluronan transport, extracellular to lysosome
HCO3_CLt	bicarbonate transport (Cl-/HCO3- exchange)
HCOUMARINte	xenobiotic transport
